id,title,overview,soup,genres,cast,director,vote_average,vote_count,release_date,year,poster_url,category
290098,The Handmaiden,"1930s Korea, in the period of Japanese occupation, a new girl, Sook-hee, is hired as a handmaiden to a Japanese heiress, Hideko, who lives a secluded life on a large countryside estate with her domineering Uncle Kouzuki. But the maid has a secret. She is a pickpocket recruited by a swindler posing as a Japanese Count to help him seduce the Lady to steal her fortune.",Thriller Drama Romance Kim Min-hee Kim Tae-ri Ha Jung-woo Park Chan-wook jealousy based on novel or book library pickpocket eroticism con man swindler lesbian relationship mansion lust lgbt noblewoman erotic thriller con woman 1930s lady's maid handmade seducer japanese occupation of korea lesbian girls' love (gl) romantic,Thriller Drama Romance,Kim Min-hee Kim Tae-ri Ha Jung-woo,Park Chan-wook,8.187,4327,2016-06-01,2016,https://image.tmdb.org/t/p/w500/dLlH4aNHdnmf62umnInL8xPlPzw.jpg,top_rated
313106,Doctor Who: The Day of the Doctor,"In 2013, something terrible is awakening in London's National Gallery; in 1562, a murderous plot is afoot in Elizabethan England; and somewhere in space an ancient battle reaches its devastating conclusion. All of reality is at stake as the Doctor's own dangerous past comes back to haunt him.",Science Fiction Adventure Matt Smith David Tennant John Hurt Nick Hurran time travel time machine alien tv special war,Science Fiction Adventure,Matt Smith David Tennant John Hurt,Nick Hurran,8.2,771,2013-11-23,2013,https://image.tmdb.org/t/p/w500/6c0CjymaupC5xerJCemuaSV4CLj.jpg,top_rated
568332,Taylor Swift: Reputation Stadium Tour,"Taylor Swift takes the stage in Dallas for the Reputation Stadium Tour and celebrates a monumental night of music, memories and visual magic.",Music Taylor Swift Charli xcx Camila Cabello Paul Dugdale concert live performance concert film,Music,Taylor Swift Charli xcx Camila Cabello,Paul Dugdale,8.176,433,2018-12-31,2018,https://image.tmdb.org/t/p/w500/u6oXUTtOuJRPdUgUuPAVVJPSKCo.jpg,top_rated
620683,My Mom Is a Character 3,Dona Hermínia will have to rediscover and reinvent herself because her children are forming new families. This supermom will have to deal with a new life scenario: Marcelina is pregnant and Juliano is getting married.,Comedy Paulo Gustavo Mariana Xavier Rodrigo Pandolfo Susana Garcia ,Comedy,Paulo Gustavo Mariana Xavier Rodrigo Pandolfo,Susana Garcia,8.2,493,2019-12-26,2019,https://image.tmdb.org/t/p/w500/zw77BFPGJ73Lig8GwRzYj1XHq53.jpg,top_rated
185,A Clockwork Orange,"In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?","Science Fiction Crime Malcolm McDowell Patrick Magee Carl Duering Stanley Kubrick london, england police brutality robbery street gang great britain based on novel or book nihilism parent child relationship society sexuality social worker psychopath dystopia dark comedy satire beating juvenile delinquent home invasion sex crime futuristic society ultraviolence social decay malicious dreary audacious mean spirited dystopian",Science Fiction Crime,Malcolm McDowell Patrick Magee Carl Duering,Stanley Kubrick,8.177,13830,1971-10-28,1971,https://image.tmdb.org/t/p/w500/4sHeTAp65WrSSuc05nRBKddhBxO.jpg,top_rated
77,Memento,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.","Mystery Thriller Guy Pearce Carrie-Anne Moss Joe Pantoliano Christopher Nolan drug dealer amnesia insulin tattoo waitress motel manipulation flashback confusion revenge murder memory loss memory psychological thriller whodunit los angeles, california polaroid based on short story nonlinear timeline mourning insurance agent individuality phone call disturbed paranoid neo-noir somber reverse chronology bewildered bold suspense mystery",Mystery Thriller,Guy Pearce Carrie-Anne Moss Joe Pantoliano,Christopher Nolan,8.2,16267,2000-10-11,2000,https://image.tmdb.org/t/p/w500/fKTPH2WvH8nHTXeBYBVhawtRqtR.jpg,top_rated
537061,Steven Universe: The Movie,"Two years after bringing peace to the galaxy, Steven Universe sees his past come back to haunt him in the form of a deranged Gem who wants to destroy the Earth.",TV Movie Animation Family Adventure Fantasy Zach Callison Deedee Magno Hall Estelle Rebecca Sugar musical memory loss zealous abandonment vengeance abandonment issues,TV Movie Animation Family Adventure Fantasy,Zach Callison Deedee Magno Hall Estelle,Rebecca Sugar,8.177,861,2019-10-07,2019,https://image.tmdb.org/t/p/w500/8mRgpubxHqnqvENK4Bei30xMDvy.jpg,top_rated
522924,The Art of Racing in the Rain,"A family dog – with a near-human soul and a philosopher's mind – evaluates his life through the lessons learned by his human owner, a race-car driver.","Drama Romance Kevin Costner Milo Ventimiglia Amanda Seyfried Simon Curtis friendship washington dc, usa based on novel or book car race sports reincarnation race car driver dog animals pets father daughter relationship animal narrator",Drama Romance,Kevin Costner Milo Ventimiglia Amanda Seyfried,Simon Curtis,8.174,1677,2019-08-08,2019,https://image.tmdb.org/t/p/w500/mi5VN4ww0JZgRFJIaPxxTGKjUg7.jpg,top_rated
26451,Investigation of a Citizen Above Suspicion,"Rome, Italy. After committing a heinous crime, a senior police officer exposes evidence incriminating him because his moral commitment prevents him from circumventing the law and the social order it protects.","Drama Thriller Gian Maria Volonté Florinda Bolkan Gianni Santuccio Elio Petri police brutality rome, italy black humor social satire sexual sadism masochist crime investigation political repression power abuse kafkaesque",Drama Thriller,Gian Maria Volonté Florinda Bolkan Gianni Santuccio,Elio Petri,8.174,875,1970-10-16,1970,https://image.tmdb.org/t/p/w500/vPTZwlq1IC4o1DCsEZEl2uGljzm.jpg,top_rated
1327819,Hoppers,"Scientists have discovered how to 'hop' human consciousness into lifelike robotic animals, allowing people to communicate with animals as animals. Animal lover Mabel seizes an opportunity to use the technology, uncovering mysteries within the animal world beyond anything she could have imagined.","Adventure Animation Comedy Family Science Fiction Piper Curda Bobby Moynihan Jon Hamm Daniel Chong human vs nature spy beaver oregon, usa transhumanism consciousness aftercreditsstinger duringcreditsstinger human becoming an animal robotic animal 3d animation",Adventure Animation Comedy Family Science Fiction,Piper Curda Bobby Moynihan Jon Hamm,Daniel Chong,8.176,1465,2026-03-04,2026,https://image.tmdb.org/t/p/w500/xjtWQ2CL1mpmMNwuU5HeS4Iuwuu.jpg,top_rated
5156,Bicycle Thieves,"Unemployed Antonio is elated when he finally finds work hanging posters around war-torn Rome. However on his first day, his bicycle—essential to his work—gets stolen. His job is doomed unless he can find the thief. With the help of his son, Antonio combs the city, becoming desperate for justice.","Drama Lamberto Maggiorani Enzo Staiola Lianella Carell Vittorio De Sica rome, italy italian society riding a bicycle search poster thief black and white stolen bicycle madame unemployment realism neo realism italian neo realism",Drama,Lamberto Maggiorani Enzo Staiola Lianella Carell,Vittorio De Sica,8.2,2659,1948-07-21,1948,https://image.tmdb.org/t/p/w500/iPdVqIpmR3bRvOQJPrn4pr2KR3q.jpg,top_rated
348,Alien,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",Horror Science Fiction Tom Skerritt Sigourney Weaver Veronica Cartwright Ridley Scott android spacecraft space marine biology dystopia countdown space suit beheading space travel cowardice alien space female protagonist parasite space opera cosmos,Horror Science Fiction,Tom Skerritt Sigourney Weaver Veronica Cartwright,Ridley Scott,8.17,16402,1979-05-25,1979,https://image.tmdb.org/t/p/w500/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,top_rated
629,The Usual Suspects,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.","Drama Crime Thriller Stephen Baldwin Gabriel Byrne Benicio del Toro Bryan Singer new york city robbery relatives heist flashback police corruption whodunit los angeles, california theft criminal criminal mastermind cargo ship mind game neo-noir mystery villain suspenseful intense excited rashomon effect",Drama Crime Thriller,Stephen Baldwin Gabriel Byrne Benicio del Toro,Bryan Singer,8.169,11427,1995-07-19,1995,https://image.tmdb.org/t/p/w500/99X2SgyFunJFXGAYnDv3sb9pnUD.jpg,top_rated
980477,Ne Zha 2,"After a catastrophic event leaves their bodies destroyed, Ne Zha and Ao Bing are granted a fragile second chance at life. As tensions rise between the dragon clans and celestial forces, the two must undergo a series of perilous trials that will test their bond, challenge their identities, and decide the fate of both mortals and immortals.","Animation Action Fantasy Adventure Lu Yanting Joseph Han Mo Jiao Zi fight magic sequel dark fantasy based on myths, legends or folklore 3d animation nezha chinese mythology donghua",Animation Action Fantasy Adventure,Lu Yanting Joseph Han Mo,Jiao Zi,8.171,702,2025-01-29,2025,https://image.tmdb.org/t/p/w500/cb5NyNrqiCNNoDkA8FfxHAtypdG.jpg,top_rated
18148,Tokyo Story,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.","Drama Chishū Ryū Chieko Higashiyama Setsuko Hara Yasujirō Ozu fish beach dreams baby coma parent child relationship peace boat cake office baseball classroom class lantern lie marriage tea ambition retirement swing family relationships teacher old man honor school tokyo, japan black and white complicated relationships interpersonal relationships shōwa era (1926-89) psychological drama shitamachi",Drama,Chishū Ryū Chieko Higashiyama Setsuko Hara,Yasujirō Ozu,8.166,1218,1953-11-03,1953,https://image.tmdb.org/t/p/w500/g2YbTYKpY7N2yDSk7BfXZ18I5QV.jpg,top_rated
9702,Bound by Honor,"Based on the true life experiences of poet Jimmy Santiago Baca, the film focuses on half-brothers Paco and Cruz, and their bi-racial cousin Miklo. It opens in 1972, as the three are members of an East L.A. gang known as the ""Vatos Locos"", and the story focuses on how a violent crime and the influence of narcotics alter their lives. Miklo is incarcerated and sent to San Quentin, where he makes a ""home"" for himself. Cruz becomes an exceptional artist, but a heroin addiction overcomes him with tragic results. Paco becomes a cop and an enemy to his ""carnal"", Miklo.",Crime Drama Thriller Damian Chapa Jesse Borrego Benjamin Bratt Taylor Hackford street gang ghetto juvenile prison artist tragedy jail east los angeles youth gang hood gang racism drugs mexican american police shootout cholo lowrider,Crime Drama Thriller,Damian Chapa Jesse Borrego Benjamin Bratt,Taylor Hackford,8.162,1541,1993-02-05,1993,https://image.tmdb.org/t/p/w500/gvP6R6juhe2IpCG7QGDgjyUvm0g.jpg,top_rated
489,Good Will Hunting,"Will Hunting is a headstrong, working-class genius who is failing the lessons of life. After one too many run-ins with the law, Will's last chance is a psychology professor, who might be the only man who can reach him.","Drama Matt Damon Robin Williams Ben Affleck Gus Van Sant boston, massachusetts mathematics genius male friendship flashback psychologist janitor dating courtroom group of friends southie thoughtful college professor reflective prodigy math genius loving inspirational foster kid fear of change witty abused as a child massachusetts institute of technology (mit) math professor",Drama,Matt Damon Robin Williams Ben Affleck,Gus Van Sant,8.162,13860,1997-12-05,1997,https://image.tmdb.org/t/p/w500/z2FnLKpFi1HPO7BEJxdkv6hpJSU.jpg,top_rated
81481,Silenced,"Based on actual events that took place at Gwangju Inhwa School for the hearing-impaired, where young deaf students were the victims of repeated sexual assaults by faculty members over a period of five years in the early 2000s.",Drama Gong Yoo Jung Yu-mi Kim Hyeon-soo Hwang Dong-hyuk child abuse rape based on novel or book deaf based on true story teacher student relationship disability sex crime south korea,Drama,Gong Yoo Jung Yu-mi Kim Hyeon-soo,Hwang Dong-hyuk,8.16,773,2011-09-22,2011,https://image.tmdb.org/t/p/w500/mbMp0oIFmYnw0i5gzRoKt8cH5ve.jpg,top_rated
20941,Innocent Voices,"A young boy, attempting to have a normal childhood in 1980s El Salvador, is caught up in a dramatic fight for his life when he desperately tries to avoid the war that is raging all around him.",Drama War Carlos Padilla Xuna Primus Leonor Varela Luis Mandoki guerrilla warfare el salvador young boy catholic priest child soldier 1980s children in wartime,Drama War,Carlos Padilla Xuna Primus Leonor Varela,Luis Mandoki,8.163,521,2005-01-28,2005,https://image.tmdb.org/t/p/w500/hvwB4LdMCLzqXsk5ZjR77vzPkGk.jpg,top_rated
1422,The Departed,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.","Drama Thriller Crime Leonardo DiCaprio Matt Damon Jack Nicholson Martin Scorsese police undercover boston, massachusetts gangster irish-american crime boss friends remake mobster organized crime mafia undercover cop mole state police police training realtor angry complex dreary intense authoritarian frightened",Drama Thriller Crime,Leonardo DiCaprio Matt Damon Jack Nicholson,Martin Scorsese,8.16,16223,2006-10-04,2006,https://image.tmdb.org/t/p/w500/nT97ifVT2J1yMQmeq20Qblg61T.jpg,top_rated
1160164,TAYLOR SWIFT | THE ERAS TOUR,"A concert film documenting Taylor Swift's record-breaking Eras Tour (2023-2024). Filmed during the Los Angeles shows, the film captures the tour's ten acts, each representing a different musical era from Swift's career. The film showcases over 40 songs, elaborate stage productions, and Swift's performance.",Music Taylor Swift Mike Meadows Max Bernstein Sam Wrench musician live performance pop music concert film singer-songwriter aftercreditsstinger duringcreditsstinger amused cheerful,Music,Taylor Swift Mike Meadows Max Bernstein,Sam Wrench,8.154,523,2023-10-13,2023,https://image.tmdb.org/t/p/w500/jf3YO8hOqGHCupsREf5qymYq1n.jpg,top_rated
361743,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",Action Drama Tom Cruise Miles Teller Jennifer Connelly Joseph Kosinski fighter pilot u.s. navy sequel nuclear weapons military aircraft carrier naval aviation war joyous admiring audacious earnest,Action Drama,Tom Cruise Miles Teller Jennifer Connelly,Joseph Kosinski,8.2,11009,2022-05-21,2022,https://image.tmdb.org/t/p/w500/n0YuM4f5lvGAP6MAW2kBIzugXnc.jpg,top_rated
111,Scarface,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.","Action Crime Drama Al Pacino Steven Bauer Michelle Pfeiffer Brian De Palma corruption sibling relationship miami, florida cuba loss of loved one gangster cocaine rise and fall remake tragedy drug cartel mafia drug lord bitterness rise to power miami beach cuban refugees drug war excited tragic",Action Crime Drama,Al Pacino Steven Bauer Michelle Pfeiffer,Brian De Palma,8.156,13049,1983-12-09,1983,https://image.tmdb.org/t/p/w500/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg,top_rated
851644,20th Century Girl,"In 1999, a teen girl keeps close tabs on a boy in school on behalf of her deeply smitten best friend – then she gets swept up in a love story of her own.",Romance Drama Kim You-jung Byeon Woo-seok Park Jung-woo Bang Woo-ri friendship love triangle melancholy coming of age unrequited love teenage girl tearjerker first love city life 1990s depressed intense romantic,Romance Drama,Kim You-jung Byeon Woo-seok Park Jung-woo,Bang Woo-ri,8.2,816,2022-10-06,2022,https://image.tmdb.org/t/p/w500/od22ftNnyag0TTxcnJhlsu3aLoU.jpg,top_rated
490,The Seventh Seal,"When disillusioned Swedish knight Antonius Block returns home from the Crusades to find his country in the grips of the Black Death, he challenges Death to a chess match for his life. Tormented by the belief that God does not exist, Block sets off on a journey, meeting up with traveling players Jof and his wife, Mia, and becoming determined to evade Death long enough to commit one redemptive act while he still lives.","Fantasy Drama Gunnar Björnstrand Bengt Ekerot Nils Poppe Ingmar Bergman witch dying and death blacksmith chess countryside allegory crusade artist juggler witch burning last judgment symbolism sense of life matter of life and death grim reaper black and white demon belief in god middle ages (476-1453) meaning of life virgin mary black death playing chess death personified death incarnate life teacher metaphysical 14th century seeking a god metaphysical drama metaphysics, mysticism, kabbalah, spiritism the virgin mary ambiguous facing death",Fantasy Drama,Gunnar Björnstrand Bengt Ekerot Nils Poppe,Ingmar Bergman,8.154,3345,1957-02-16,1957,https://image.tmdb.org/t/p/w500/wcZ21zrOsy0b52AfAF50XpTiv75.jpg,top_rated
